tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt0488287,Darwaza,2002,84,['Horror'],4.5,62.0,['nm1328135']
tt0488344,Tenussian Vacuvasco,2000,85,['Drama'],5.9,164.0,['nm0794779']
tt0488349,Yellow,2006,90,"['Drama', 'Music', 'Romance']",5.2,1058.0,['nm0212137']
tt0488381,Corporate,2006,142,['Drama'],6.6,2106.0,['nm1055105']
tt0488535,Expired,2007,107,"['Comedy', 'Drama', 'Romance']",6.1,1542.0,['nm0591400']
tt0488537,Falang: Behind Bangkok's Smile,2005,50,"['Documentary', 'Drama']",6.5,383.0,['nm2092819']
tt0488612,The Poker Club,2008,85,"['Crime', 'Drama', 'Thriller']",5.0,423.0,['nm0564928']
tt0488870,Always: Sunset on Third Street,2005,133,"['Comedy', 'Drama', 'Family']",7.7,2371.0,['nm0945724']
tt0488928,Guilty Hearts,2006,180,['Drama'],4.6,815.0,"['nm1212237', 'nm0699495', 'nm0743239', 'nm0998575', 'nm0233917', 'nm1419947', 'nm2104553']"
tt0488953,Awesome; I Shot That!,2006,90,"['Documentary', 'Music']",7.5,977.0,['nm0946888']
tt0489235,My Name Is Bruce,2007,84,"['Comedy', 'Fantasy', 'Horror']",6.1,24883.0,['nm0132257']
tt0489793,OrAngeLove,2007,92,"['Drama', 'Romance']",6.5,1123.0,['nm2097219']
tt0490181,Mutant Chronicles,2008,111,"['Action', 'Adventure', 'Mystery']",5.2,26847.0,['nm0403038']
tt0490240,Warriors of Terra,2006,89,"['Horror', 'Sci-Fi']",3.1,849.0,['nm2086668']
tt0490469,Payback,2007,93,"['Crime', 'Drama']",3.3,246.0,['nm0635800']
tt0490499,The Tiger's Tail,2006,107,"['Comedy', 'Crime', 'Drama']",5.8,1434.0,['nm0000958']
tt0490965,Hayat,2005,80,['Drama'],7.5,224.0,['nm0708214']
tt0491197,Touch Me in the Morning,1999,80,"['Comedy', 'Drama']",7.0,566.0,['nm0004709']
tt0491211,Heavy Petting,2007,94,['Comedy'],4.4,1118.0,['nm1306443']
tt0491901,Armenia,2006,125,['Drama'],6.7,481.0,['nm0350168']
tt0492443,American Blackout,2006,92,['Documentary'],7.6,331.0,['nm1856734']
tt0492479,The Peter Pan Formula,2005,109,['Drama'],6.5,129.0,['nm2127019']
tt0492484,The Short Life of José Antonio Gutierrez,2006,90,['Documentary'],7.6,80.0,['nm0817458']
tt0492662,Kikansha sensei,2004,123,['Drama'],6.8,55.0,['nm0386382']
tt0492880,Fatti della banda della Magliana,2005,88,"['Crime', 'Drama']",6.8,95.0,['nm0182391']
tt0492947,"Clear Cut: The Story of Philomath, Oregon",2006,72,['Documentary'],8.0,126.0,['nm4048013']
tt0493101,8,2008,100,['Drama'],5.9,932.0,"['nm0001005', 'nm0305558', 'nm0468007', 'nm0619762', 'nm0637615', 'nm0803066', 'nm0001814', 'nm0000694']"
tt0493158,Fragrant Night Vampire 2,2005,113,"['Action', 'Drama', 'Horror']",5.9,108.0,"['nm0044715', 'nm0125576', 'nm2107533']"
tt0493175,Vinicius,2005,121,"['Biography', 'Documentary', 'Music']",7.9,520.0,['nm0267340']
tt0493292,Fratelli di sangue,2006,85,['Drama'],6.8,70.0,['nm1642240']
tt0493389,Annavaram,2006,175,"['Action', 'Drama']",4.9,915.0,"['nm2379639', 'nm0080400', 'nm2380491']"
tt0493407,Cook Off!,2007,98,['Comedy'],4.2,1130.0,"['nm0585243', 'nm1100076']"
tt0493425,Hiding Victoria,2006,98,['Drama'],5.5,171.0,['nm2099365']
tt0493437,Apna Sapna Money Money,2006,134,"['Comedy', 'Musical', 'Romance']",5.4,2164.0,['nm0803350']
tt0493443,Finding Rin Tin Tin,2007,90,"['Comedy', 'Drama', 'Family']",5.0,551.0,['nm0503600']
tt0493567,Black Kiss,2004,133,"['Crime', 'Drama', 'Mystery']",5.9,334.0,['nm0856802']
tt0494216,Cecilie,2007,93,"['Horror', 'Thriller']",5.6,875.0,['nm0943308']
tt0494231,Grandhotel,2006,97,['Comedy'],6.0,353.0,['nm0648576']
tt0494237,In Search of Lovecraft,2008,98,['Horror'],2.6,283.0,['nm2099071']
tt0494560,Sinir,2000,105,['Drama'],6.5,61.0,"['nm2129968', 'nm1855334']"
tt0494656,Black Eyed Dog,2006,91,['Drama'],5.6,113.0,['nm0304298']
tt0495024,Bad Blood,2012,107,"['Horror', 'Mystery', 'Romance']",5.6,122.0,['nm0417641']
tt0495026,Choose Connor,2007,109,['Drama'],6.4,324.0,['nm0248063']
tt0495028,Dood eind,2006,90,"['Horror', 'Thriller']",4.6,983.0,['nm1460692']
tt0495032,Gangster,2006,123,"['Action', 'Crime', 'Drama']",7.2,6434.0,['nm1397301']
tt0495044,Saravana,2006,167,"['Action', 'Romance']",5.1,748.0,['nm0433893']
tt0495167,Northern Light,2006,85,['Drama'],6.8,310.0,['nm1079051']
tt0495795,Agi and Emma,2007,86,['Family'],6.9,80.0,['nm0678283']
tt0495824,Dorm,2006,110,"['Drama', 'Horror', 'Mystery']",6.8,2135.0,['nm1352003']
tt0495919,What the Snow Brings,2005,112,['Drama'],6.7,128.0,['nm0624377']
tt0495932,Neandertal,2006,105,['Drama'],6.0,115.0,"['nm1519279', 'nm1014939']"
tt0496251,Millennium Crisis,2007,85,"['Sci-Fi', 'Thriller']",2.4,264.0,['nm0069279']
tt0496375,Prisoners of the Sun,2013,85,"['Action', 'Adventure', 'Horror']",3.7,1535.0,['nm0002337']
tt0496693,Don't Give Up on Us,2006,113,"['Drama', 'Romance']",7.1,89.0,['nm0076081']
tt0496699,A Star and Two Coffees,2006,85,"['Drama', 'Romance']",6.6,132.0,['nm0496029']
tt0497083,The Parking Attendant in July,2004,95,['Drama'],7.2,86.0,['nm2155426']
tt0497373,Furnace,2007,86,"['Crime', 'Horror', 'Mystery']",3.8,756.0,['nm0124834']
tt0497462,Under Open Sky,2005,45,['Drama'],8.6,62.0,['nm2132057']
tt0497465,Vicky Cristina Barcelona,2008,96,"['Comedy', 'Drama', 'Romance']",7.1,262536.0,['nm0000095']
tt0497477,Wrestlemaniac,2006,75,"['Adventure', 'Crime', 'Drama']",4.4,1336.0,['nm2156502']
tt0497494,Afterman 2,2005,86,"['Action', 'Sci-Fi', 'Thriller']",5.8,53.0,['nm0886871']
tt0497539,Uro,2006,104,"['Action', 'Crime', 'Thriller']",5.8,1777.0,['nm1000820']
tt0497777,I Will Always Love You,2006,117,['Romance'],5.6,89.0,['nm1246883']
tt0497915,Gunda,1998,129,"['Action', 'Comedy', 'Crime']",7.3,10787.0,['nm1328135']
tt0498118,Bad Faith,2006,88,"['Comedy', 'Drama']",6.1,807.0,['nm0954704']
tt0498383,Run Robot Run!,2006,82,['Comedy'],6.5,101.0,['nm1503579']
tt0498846,Sweet Mud,2006,90,['Drama'],7.1,761.0,['nm0789496']
tt0499019,Estrellas de La Línea,2006,95,['Documentary'],7.4,116.0,['nm1320860']
tt0499204,Dün Gece Bir Rüya Gördüm,2006,90,['Drama'],4.2,353.0,['nm1856662']
tt0499362,Confessions of a Dog,2006,195,"['Crime', 'Drama']",7.3,153.0,['nm0847115']
tt0499467,Elipsis,2006,90,"['Crime', 'Drama', 'Thriller']",6.2,290.0,['nm2041192']
tt0499525,"McDull, the Alumni",2006,95,"['Animation', 'Comedy', 'Fantasy']",5.2,385.0,['nm0158409']
tt0499672,Unemployed,2008,95,['Comedy'],2.9,162.0,['nm1115341']
tt0756204,Dangerous Flowers,2006,102,"['Action', 'Comedy']",4.5,462.0,['nm1547925']
tt0756729,Year of the Dog,2007,97,"['Comedy', 'Drama']",6.0,6508.0,['nm0925234']
tt0757353,"My Boss, My Teacher",2006,124,"['Action', 'Comedy']",5.6,476.0,['nm1936347']
tt0757874,If You Were Me 2,2006,112,['Drama'],6.6,60.0,"['nm1162595', 'nm0151733', 'nm0661893', 'nm0753423', 'nm0161242']"
tt0758753,If I Had Known I Was a Genius,2007,102,"['Comedy', 'Drama']",4.8,838.0,['nm2166962']
tt0758923,Have No Fear,2005,90,['Thriller'],6.0,69.0,['nm0519449']
tt0759509,Change of Address,2006,85,"['Comedy', 'Music']",6.7,860.0,['nm0609981']
tt0764260,The Man of No Return,2006,104,['Drama'],6.8,92.0,"['nm2013827', 'nm0711250']"
tt0764639,Eight Miles High,2007,114,"['Biography', 'Comedy', 'Drama']",6.3,2985.0,['nm0097095']
tt0765430,American Zombie,2007,90,"['Comedy', 'Drama', 'Horror']",5.0,1198.0,['nm0497333']
tt0765466,Loyalty & Respect,2006,83,"['Action', 'Crime', 'Drama']",6.3,865.0,['nm2159288']
tt0765487,The Wizard of Gore,2007,94,"['Horror', 'Mystery']",4.8,2878.0,['nm0440948']
tt0768171,Breaking the Surface,2006,92,['Drama'],5.2,691.0,['nm1109756']
tt0768209,Madonnen,2007,125,['Drama'],6.3,188.0,['nm0818398']
tt0768218,The Mysteries of Pittsburgh,2008,95,"['Adventure', 'Comedy', 'Drama']",5.4,3407.0,['nm1098493']
tt0768239,Storm,2009,103,['Drama'],6.9,1376.0,['nm0772691']
tt0768837,Singapore Dreaming,2006,105,['Drama'],6.9,351.0,"['nm1029720', 'nm2157449']"
tt0769512,Dragones: destino de fuego,2005,80,"['Adventure', 'Animation', 'Family']",4.9,234.0,['nm1823279']
tt0770189,Love Me Do,2003,100,['Drama'],6.0,121.0,['nm0859784']
tt0770722,Genghis Khan: To the Ends of the Earth and Sea,2007,136,"['Action', 'Adventure', 'Drama']",6.2,894.0,['nm0768011']
tt0770829,The Girl by the Lake,2007,95,"['Drama', 'Mystery', 'Thriller']",6.5,3786.0,['nm0596403']
tt0772150,Alexis Arquette: She's My Brother,2007,70,['Documentary'],7.5,81.0,['nm0053279']
tt0772152,Amateur Porn Star Killer,2006,71,"['Crime', 'Horror']",3.2,1263.0,['nm1546474']
tt0772154,Apart from That,2006,120,['Drama'],6.2,112.0,"['nm0787606', 'nm2184657']"
tt0772178,Kickin' It Old Skool,2007,109,"['Comedy', 'Sport']",4.6,7298.0,['nm2188866']
tt0772199,Runners High,2006,86,['Documentary'],9.3,82.0,"['nm1869189', 'nm2179001']"
tt0772892,The Wooden Box,2006,107,['Comedy'],6.1,148.0,['nm0989197']
tt0773306,Rome & Jewel,2008,91,"['Drama', 'Musical']",4.0,152.0,['nm0304395']
tt0774756,Twice Upon a Time,2006,92,['Comedy'],5.7,711.0,['nm0004380']
tt0775413,American Dream?,2005,112,"['Adventure', 'Comedy', 'Drama']",5.9,123.0,"['nm2189857', 'nm2127140']"
tt0775438,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",2006,73,"['Biography', 'Documentary']",7.1,1135.0,['nm0862207']
tt0775539,Stomp the Yard,2007,115,"['Drama', 'Music', 'Romance']",5.4,26110.0,['nm1234893']
tt0776201,Who Was Kafka?,2006,98,['Documentary'],6.7,56.0,['nm0227544']
tt0778129,2 Become 1,2006,98,"['Comedy', 'Drama']",6.1,244.0,['nm0492408']
tt0778749,Jasminum,2006,115,"['Comedy', 'Romance']",6.9,1349.0,['nm0464383']
tt0780011,Extreme Game,1996,107,['Action'],6.3,51.0,['nm2207103']
tt0780503,Dororo,2007,139,"['Action', 'Adventure', 'Fantasy']",6.4,2933.0,['nm0794048']
tt0780552,Lady Godiva: Back in the Saddle,2007,96,['Comedy'],5.5,56.0,['nm0852019']
tt0780577,Official Rejection,2009,108,['Documentary'],7.1,359.0,['nm0651723']
tt0780583,Flight of the Living Dead,2007,89,['Horror'],5.1,9403.0,['nm0859499']
tt0781331,The Golden Helmet,2007,83,['Drama'],5.6,153.0,['nm0186210']
tt0782037,Dabbe,2006,110,"['Horror', 'Thriller']",4.4,4628.0,['nm2133921']
tt0783478,American Venus,2007,81,['Drama'],4.1,204.0,['nm0842096']
tt0783724,Gunnar Goes Comfortable,2003,75,['Documentary'],6.6,108.0,['nm0355245']
tt0787500,Love Comes Lately,2007,86,"['Comedy', 'Drama']",5.6,337.0,['nm0778338']
tt0790602,Nitro,2007,105,"['Action', 'Drama', 'Thriller']",5.3,1828.0,['nm0221662']
tt0790618,Remember the Daze,2007,101,"['Comedy', 'Drama']",5.7,3777.0,['nm1881997']
tt0790623,Meet Bill,2007,93,"['Comedy', 'Drama']",6.2,20736.0,"['nm2214893', 'nm0325927']"
tt0790665,Flood,2007,110,"['Action', 'Drama', 'Thriller']",4.8,7023.0,['nm1491603']
tt0790676,The Good Life,2007,90,"['Comedy', 'Drama']",6.4,2331.0,['nm0077284']
tt0790723,Just Add Water,2008,95,"['Comedy', 'Romance']",5.6,3169.0,['nm0000952']
tt0790736,R.I.P.D.,2013,96,"['Action', 'Adventure', 'Comedy']",5.6,140310.0,['nm0777881']
tt0790799,$9.99,2008,78,"['Animation', 'Drama', 'Fantasy']",6.7,3427.0,['nm1038127']
tt0791246,Luella Miller,2005,82,"['Action', 'Drama', 'Thriller']",3.2,118.0,['nm1501172']
tt0791315,Keillers park,2006,91,"['Drama', 'Romance']",5.8,496.0,['nm0250387']
tt0793409,Filme da Treta,2006,91,['Comedy'],6.1,1113.0,['nm1204064']
tt0793423,From Now On,2007,97,['Drama'],6.3,78.0,['nm0749573']
tt0794374,Summer Palace,2006,158,"['Drama', 'Romance']",7.1,4027.0,['nm0521601']
tt0794399,We're All Christs,2006,107,['Drama'],7.2,2622.0,['nm0467666']
tt0795405,It Is Fine! Everything Is Fine.,2007,74,['Drama'],6.9,428.0,"['nm0112578', 'nm0000417']"
tt0795488,Úcastníci zájezdu,2006,113,['Comedy'],6.2,1017.0,['nm1802395']
tt0796355,Rockaway,2007,78,"['Action', 'Crime', 'Drama']",4.4,424.0,"['nm1154950', 'nm1154951']"
tt0798435,La luna en botella,2007,97,['Comedy'],5.4,165.0,['nm0319847']
tt0799938,Love for Share,2006,120,"['Comedy', 'Drama', 'Romance']",7.7,422.0,['nm1145170']
tt0799976,The Cats of Mirikitani,2006,74,['Documentary'],8.2,738.0,['nm0369002']
tt0799991,How I Celebrated the End of the World,2006,106,['Drama'],7.1,3195.0,['nm0594198']
tt0800191,The Sci-Fi Boys,2006,80,['Documentary'],6.9,476.0,['nm0203194']
tt0800268,Wieners,2008,89,"['Adventure', 'Comedy']",4.2,2419.0,['nm0825356']
tt0800308,Appaloosa,2008,115,"['Action', 'Crime', 'Drama']",6.7,63018.0,['nm0000438']
tt0800981,Anthony Kaun Hai?,2006,127,"['Mystery', 'Thriller']",5.2,683.0,['nm0442472']
tt0804513,Rainbow Song,2006,118,"['Drama', 'Romance']",7.3,1469.0,['nm0474948']
tt0805190,Hidden Secrets,2006,90,"['Comedy', 'Drama']",5.3,540.0,['nm0778931']
tt0806073,Flogging Margaret,2008,98,"['Comedy', 'Romance']",3.5,314.0,['nm1802025']
tt0806124,Monopoly,2006,91,"['Crime', 'Mystery', 'Thriller']",5.5,189.0,['nm2270558']
tt0806165,The Ramen Girl,2008,102,"['Comedy', 'Drama', 'Romance']",6.3,10667.0,['nm0010012']
tt0806679,Summer '04,2006,97,['Drama'],6.4,813.0,['nm0471966']
tt0807758,Partner,2007,155,"['Comedy', 'Drama', 'Romance']",5.8,13027.0,['nm0223522']
tt0807767,Sun Kissed,2006,92,"['Drama', 'Romance']",4.2,473.0,['nm0570117']
tt0807768,Sunday Driver,2005,58,"['Documentary', 'Sport']",7.2,85.0,['nm2276869']
tt0808210,The Cry,2007,83,"['Horror', 'Thriller']",2.7,574.0,['nm1990994']
tt0808312,Idol,2006,85,['Comedy'],5.8,97.0,"['nm1274155', 'nm0518914']"
tt0808438,Rape of the Soul,2006,140,"['Documentary', 'History']",1.7,160.0,['nm2277748']
tt0808506,The Girl Who Leapt Through Time,2006,98,"['Adventure', 'Animation', 'Comedy']",7.7,68762.0,['nm0396074']
tt0809425,In the City of Sylvia,2007,84,['Drama'],6.9,2561.0,['nm0346360']
tt0809432,Hilde,2009,137,"['Biography', 'Drama', 'Music']",6.7,787.0,['nm0921810']
tt0809504,The Accidental Husband,2008,90,"['Comedy', 'Romance']",5.5,25056.0,['nm0001162']
tt0810071,Dublerzy,2006,110,"['Action', 'Comedy']",3.8,289.0,['nm0956041']
tt0810772,Belle Du Seigneur,2012,104,"['Drama', 'Romance']",5.1,1411.0,['nm2283173']
tt0810817,The Da Vinci Treasure,2006,91,"['Action', 'Adventure', 'Mystery']",2.2,1041.0,['nm1910620']
tt0810819,The Danish Girl,2015,119,"['Biography', 'Crime', 'Drama']",7.1,193605.0,['nm0393799']
tt0810836,Dirt Music,2019,105,"['Crime', 'Drama', 'Romance']",5.4,961.0,['nm0429963']
tt0810985,Neranja Manasu,2004,150,"['Action', 'Drama']",3.4,66.0,['nm2284321']
tt0811091,Sugar Creek,2007,95,['Western'],3.3,214.0,['nm0974169']
tt0811124,The Lost Tribe,2010,100,"['Adventure', 'Horror', 'Thriller']",3.8,1810.0,['nm0004152']
tt0812221,Café solo o con ellas,2007,94,"['Comedy', 'Romance']",5.0,440.0,['nm2283012']
tt0813548,Godavari,2006,160,"['Drama', 'Romance']",7.9,1602.0,['nm2289322']
tt0813987,Aardvark'd: 12 Weeks with Geeks,2005,80,['Documentary'],6.5,54.0,['nm1650294']
tt0814131,Hank and Mike,2008,86,"['Comedy', 'Fantasy']",5.8,1573.0,['nm0459585']
tt0814331,Spring Breakdown,2009,84,"['Comedy', 'Romance']",4.8,4752.0,['nm1451294']
tt0814654,Pur week-end,2007,86,['Comedy'],4.5,332.0,['nm0233393']
tt0814685,Frontier(s),2007,108,['Horror'],6.2,27962.0,['nm1164755']
tt0814759,Parc,2008,109,"['Crime', 'Drama', 'Thriller']",4.7,152.0,['nm0220774']
tt0814786,La tête de maman,2007,95,['Drama'],6.2,403.0,['nm0850366']
tt0814795,In the Arms of My Enemy,2007,85,"['Action', 'Adventure', 'Drama']",6.6,590.0,['nm1160648']
tt0815140,Dale,2007,99,"['Documentary', 'Sport']",8.6,324.0,"['nm1715501', 'nm2525776']"
tt0815182,Irene in Time,2009,95,"['Comedy', 'Drama', 'Romance']",4.5,240.0,['nm0415617']
tt0815190,"Like Chef, Like God",2004,96,['Comedy'],5.5,116.0,['nm2293424']
tt0815235,Sharp as Marbles,2008,84,['Comedy'],3.5,811.0,['nm0052469']
tt0816626,Shelter Me,2007,98,"['Drama', 'Romance']",6.2,503.0,['nm0699764']
tt0816663,Love Undercover 3,2006,101,['Comedy'],3.7,124.0,['nm0530865']
tt0817225,Secret Sunshine,2007,142,['Drama'],7.5,9048.0,['nm0496969']
tt0818077,5 Lies,2007,100,"['Comedy', 'Drama']",4.6,231.0,['nm1342771']
tt0818123,The Mudboy,2007,103,"['Crime', 'Drama', 'Horror']",6.2,747.0,['nm1897158']
tt0818165,The Alphabet Killer,2008,98,"['Crime', 'Mystery', 'Thriller']",5.2,8687.0,['nm0003343']
tt0818490,George Bush Goes to Heaven,2006,85,['Drama'],7.7,67.0,['nm0509436']
tt0819765,Dog Bite Dog,2006,109,"['Action', 'Crime', 'Drama']",6.5,2624.0,['nm1110912']
tt0821462,A Bloody Aria,2006,115,"['Action', 'Drama', 'Horror']",6.4,886.0,['nm2008414']
tt0821463,For Horowitz,2006,108,['Drama'],6.8,253.0,['nm1040588']
tt0821473,Karmic Mahjong,2006,98,['Comedy'],5.1,111.0,['nm1100969']
tt0822802,Death Toll,2008,90,"['Action', 'Crime', 'Thriller']",2.3,509.0,['nm2306733']
tt0822849,Rails & Ties,2007,101,['Drama'],6.7,4223.0,['nm0002055']
tt0823481,Kokoyakyu: High School Baseball,2006,53,"['Documentary', 'Sport']",7.6,78.0,['nm2196616']
tt0823654,UV,2007,102,"['Drama', 'Mystery']",5.5,436.0,['nm0660707']
tt0824316,Dor,2006,147,['Drama'],8.0,6182.0,['nm0474398']
tt0825241,Dry Season,2006,96,['Drama'],6.9,955.0,['nm0757958']
tt0826547,Great World of Sound,2007,106,"['Comedy', 'Drama', 'Music']",6.7,1282.0,['nm0957505']
tt0826613,Extraordinary Rendition,2007,77,"['Drama', 'Thriller']",5.3,411.0,['nm0861909']
tt0826745,Desperate Escape,2007,90,['Thriller'],3.9,123.0,['nm0114480']
tt0827181,Hide,2008,97,"['Action', 'Crime', 'Drama']",5.1,1231.0,['nm0059686']
tt0827778,Primo Basílio,2007,106,"['Drama', 'Romance']",5.7,562.0,['nm0276899']
tt0827786,Slip,2006,96,['Thriller'],4.4,524.0,['nm0548042']
tt0828389,Exploring Love,2007,105,"['Drama', 'Romance']",6.7,51.0,['nm1278446']
tt0829118,Buddha's Lost Children,2006,97,['Documentary'],7.8,397.0,['nm2329795']
tt0829150,Dracula Untold,2014,92,"['Action', 'Drama', 'Fantasy']",6.2,202260.0,['nm2411495']
tt0829251,The Haunting,2009,94,"['Horror', 'Mystery']",5.3,1360.0,['nm0004439']
tt0829326,¿Y tú quién eres?,2007,90,"['Comedy', 'Drama']",5.7,138.0,['nm0580318']
tt0829427,The Flying Scissors,2009,92,['Comedy'],8.4,95.0,['nm2333211']
tt0829432,"Me & You, Us, Forever",2008,92,['Drama'],4.2,241.0,['nm1107383']
tt0830535,Disfigured,2008,96,['Drama'],6.5,341.0,['nm1020896']
tt0830938,Overnight,2007,92,['Drama'],5.5,398.0,['nm0879559']
tt0831884,Reservation Road,2007,102,"['Crime', 'Drama', 'Thriller']",6.6,24732.0,['nm0313623']
tt0832958,On the Trail of Igor Rizzi,2006,91,"['Comedy', 'Drama']",6.2,154.0,['nm1195622']
tt0833562,The Masked Prosecutor,1999,94,"['Crime', 'Drama']",5.3,67.0,['nm0946875']
tt0833595,Guide de la petite vengeance,2006,105,"['Comedy', 'Drama', 'Thriller']",6.2,298.0,['nm0693648']
tt0833963,Hot House,2006,90,['Documentary'],7.3,64.0,['nm0234520']
tt0834170,Autumn Ball,2007,123,['Drama'],7.1,2062.0,['nm1803711']
tt0835834,Time to Die,2007,104,['Drama'],7.5,1131.0,['nm0444328']
tt0836710,Suddenly,2006,96,['Drama'],6.3,1514.0,['nm0109838']
tt0837802,Your Name Here,2008,106,"['Biography', 'Drama', 'Horror']",4.5,185.0,['nm2381474']
tt0838193,Rudy: The Return of the Racing Pig,2007,97,['Family'],4.9,157.0,['nm0863633']
tt0838231,Unfinished Sky,2007,94,"['Drama', 'Romance']",6.8,1274.0,['nm0242064']
tt0840322,Forever Strong,2008,112,"['Drama', 'Sport']",7.1,10940.0,['nm0514662']
tt0841033,The Pink Conspiracy,2007,97,['Comedy'],3.6,276.0,"['nm2347289', 'nm1275164']"
tt0841084,Blindsight,2006,104,"['Adventure', 'Documentary']",7.2,691.0,['nm1013671']
tt0841185,Whatever Happened to Pete Blaggit?,2012,94,"['Comedy', 'Sci-Fi']",7.0,57.0,['nm1729772']
tt0843284,Midioda matarebeli,2005,77,['Comedy'],6.3,217.0,['nm0791543']
tt0843287,My Name Is Fame,2006,94,"['Drama', 'Romance']",7.0,467.0,['nm0013828']
tt0843302,Retribution,2006,104,"['Horror', 'Mystery', 'Thriller']",6.3,3085.0,['nm0475905']
tt0843838,Anita O'Day: The Life of a Jazz Singer,2007,90,"['Documentary', 'Music']",7.9,244.0,"['nm2355671', 'nm0567050']"
tt0843850,Finishing the Game,2007,84,['Comedy'],5.9,1884.0,['nm0510912']
tt0843858,Lady Godiva,2008,89,"['Horror', 'Romance']",3.8,132.0,['nm2351920']
tt0844319,Kaidan,2007,115,"['Drama', 'Horror', 'Romance']",6.1,1187.0,['nm0620378']
tt0844666,Blackout,2008,85,"['Horror', 'Mystery', 'Thriller']",5.0,3912.0,['nm0144511']
tt0844741,Office Tigers,2006,90,"['Comedy', 'Documentary']",6.2,67.0,['nm1644490']
tt0844752,Shame,2006,95,['Documentary'],7.8,134.0,['nm1663144']
tt0845494,Nanhe Jaisalmer: A Dream Come True,2007,108,"['Comedy', 'Drama', 'Family']",6.2,467.0,['nm1334468']
tt0846024,Death Train,2004,54,"['Horror', 'Thriller']",5.0,69.0,['nm2363314']
tt0846058,Havana File,2006,94,['Drama'],5.1,60.0,['nm0707200']
tt0846732,Stand Up,2007,101,"['Comedy', 'Drama', 'Romance']",5.8,95.0,['nm0707126']
tt0847160,Copacabana,2006,56,['Documentary'],5.6,67.0,['nm0718736']
tt0847180,Loot,2011,110,"['Action', 'Comedy', 'Crime']",3.5,349.0,['nm1186435']
tt0847754,"Piano, solo",2007,104,"['Biography', 'Drama', 'Music']",6.7,439.0,['nm0586837']
tt0847877,Euphoria,2006,74,"['Drama', 'Romance']",6.5,1311.0,['nm2196782']
tt0847879,Glenn Gould: Hereafter,2006,106,['Documentary'],7.7,125.0,['nm0598613']
tt0848586,Five Moments of Infidelity,2006,90,"['Drama', 'Romance']",5.4,89.0,['nm0331092']
tt0848596,Mutum,2007,95,['Drama'],7.0,554.0,['nm0463156']
tt0848613,Silent Resident,2007,96,['Thriller'],5.2,171.0,['nm0296440']
tt0848638,Sakkarakatti,2008,118,"['Comedy', 'Drama', 'Musical']",3.0,170.0,['nm2363901']
tt0851578,Paprika,2006,90,"['Animation', 'Drama', 'Fantasy']",7.7,88802.0,['nm0464804']
tt0852963,The Hideout,2007,100,"['Horror', 'Mystery', 'Thriller']",6.0,735.0,['nm0002194']
tt0853185,Habana - Arte nuevo de hacer ruinas,2006,86,['Documentary'],7.8,66.0,['nm2377199']
tt0855006,American Dream,2008,90,"['Drama', 'Music']",5.9,57.0,"['nm1232139', 'nm0355126']"
tt0855721,The Backdancers!,2006,117,['Drama'],5.8,56.0,['nm0619242']
tt0855752,A Few Days Later...,2006,78,['Drama'],5.5,98.0,['nm0439312']
tt0855843,I Am from Titov Veles,2007,102,['Drama'],6.3,613.0,['nm0835294']
tt0855869,Down There,2006,78,['Documentary'],6.7,188.0,['nm0001901']
tt0856288,Inside,2007,82,['Horror'],6.7,43007.0,"['nm2376614', 'nm2377660']"
tt0856804,Afternoon,2007,97,['Drama'],6.3,494.0,['nm0770018']
tt0857177,O Magnata,2007,97,"['Action', 'Drama']",4.5,355.0,['nm2380044']
tt0857275,Wonderful World,2009,89,"['Comedy', 'Drama', 'Romance']",6.0,2470.0,['nm0325662']
tt0857295,Timber Falls,2007,100,"['Horror', 'Thriller']",5.2,6307.0,['nm0317638']
tt0857334,"Fly, Daddy, Fly",2006,112,['Drama'],6.5,342.0,['nm1322500']
